0	2.510605110841639
1	2.106889742262223
2	1.9425524999113644
3	2.5742461611242855
4	2.0153206516714657
5	2.3342800245565525
6	2.1011532685335945
7	1.9750998721403235
8	1.5530689183403463
9	2.787699068293852
10	2.5469649328904995
11	1.9679311864516313
12	1.9417523285921883
13	1.8011596027542562
14	2.3308725251871
15	1.9671883022083956
16	1.7196234745137833
17	2.3898176130126503
18	1.706608169219073
19	1.8799865245819092
20	1.7457757907755234
21	1.7511521612896639
22	2.100506901741028
23	1.9008679810692282
24	1.9992167248445398
25	1.6973468205508064
26	1.6759515720255234
27	1.5098144727594711
28	1.736416189109578
29	2.0105585596140694
30	1.5950200978447409
31	1.5004195465761072
32	1.4781635438694674
33	1.5441174191587113
34	2.0868368534480823
35	1.7990904625724344
36	1.7401186578414019
37	1.759955479818232
38	1.7378611669820898
39	2.381413123186897
40	1.6883168991874247
41	1.5986806750297546
42	1.8753918409347534
43	1.586062943234163
44	1.5352811778292936
45	1.3878408915856306
46	1.6155628526912016
47	1.8134534008362715
48	1.9398402291185715
49	2.544651347048142
50	1.709053958163542
51	1.4344420117490433
52	1.5760307312011719
53	1.6196966872495764
54	1.545975355541005
55	1.7691902062472176
56	1.7952558415777542
57	1.8495768063208635
58	1.5131258193184347
59	1.7066992871901567
60	1.5225456567371594
61	1.5393518069211174
62	1.9839901117717518
63	1.443335838177625
64	1.5978955521303064
65	1.6614462417714737
66	1.4700130294351017
67	1.5471409103449654
68	1.4628834478995378
69	1.5720079506144804
70	1.6091784764738644
71	1.6139595613760107
72	1.411931202692144
73	1.488552987575531
74	1.6914021863656885
75	1.518676123198341
76	1.7316552926512325
77	1.5785572493777555
78	1.231165135608
79	1.5576235371477463
80	1.7549813600147472
81	1.5003283058895784
82	1.6024327593691208
83	3.3410295528524063
84	1.6762208447736853
85	1.4941056581104504
86	1.2199275984483606
87	1.478284874383141
88	1.3829370842260473
89	1.700478196144104
90	1.3957914569798637
91	1.7266387939453125
92	1.7075509744531967
93	1.3786364618469686
94	1.3661641601253958
95	1.780049443244934
96	1.4054334198727327
97	1.5493035561898176
98	1.2602371222832625
99	1.257712507949156
100	1.5339208595892961
101	1.3923967410536373
102	1.198304972227882
103	1.380780444425695
104	1.6291289013974808
105	1.2912580265718347
106	1.3762031232609468
107	1.3868649391567005
108	1.4534021861412947
109	1.1569101933170767
110	1.2796674055211685
111	1.2349774837493896
112	1.3819405436515808
113	1.6654866022222183
114	1.3627166993477766
115	1.3695684916832869
116	1.435938901760999
117	1.4309408208903145
118	2.20568987902473
119	1.5404884534723617
120	1.256393502740299
121	1.5256131817312801
122	1.358137176317327
123	1.66803018135183
124	1.5236943504389595
125	1.4856685119516708
126	1.247849653748905
127	1.3690550081870134
128	1.4503284482394947
129	1.2494687736034393
130	1.2148330527193405
131	1.3828155959353727
132	1.3081086172777063
133	1.2461512246552635
134	1.201387016212239
135	1.0836482503834892
136	1.2245212547919329
137	1.4018937664873459
138	1.2485356821733362
139	1.2396227191476261
140	1.4550863609594458
141	1.4042268044808333
142	1.2256259883151335
143	1.2621082628474516
144	1.136419985224219
145	1.1286288762793821
